Prompt,Dataset,Audio file,Caption,Entailment,Neutral,Contradiction,Full response
,ClothoV2,driving_buying_beer_on_sunday.wav,"['A guy is speaking with the screaming of a person in the background', 'A man is talking while looking at his phone and walking to his car.', 'A man talking and looking at his phone while walking to his car.', 'Children yelling in the background and a voice complaining in the foreground at a car wash.', 'In the foreground a voice complains at a car wash and in the background children yell.']",A man is talking with background noise that includes screaming or yelling.,A man is arguing on the phone near a busy outdoor area.,A quiet library with a man reading a book silently.,
,ClothoV2,pc_mouse.wav,"['A bored person is tapping and rubbing their fingers on a tabletop.', 'A person tapping their fingers on desk and cracks their knuckles.', 'Someone cracks their knuckles after strumming their fingers on a desk.', 'The flow of the wind and taps on a microphone and a channel being tuned.', 'wind blowing sound and tapping on microphone and tuning the channel sound.']","There is a person making rhythmic tapping sounds and occasional knuckle cracking, accompanied by wind noise and intermittent sounds resembling tuning a radio channel.","A person is sitting at a desk in a windy room, fidgeting with their hands and occasionally adjusting a radio.",A quiet room with no wind or human activity.,
,ClothoV2,metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav,"['A public transport alerts its passengers and states something.', 'An airplane speaker tells something to passengers with talking in the background.', 'An electronic voice makes an announcement to a group of people speaking.', 'Warning sound and an announcement on public transportation', 'some people are talking followed by an announcement']",The audio features an announcement on public transportation with background chatter.,The recording includes a flight attendant giving instructions to airplane passengers.,The audio captures a quiet library with a librarian whispering to patrons.,
,ClothoV2,hugeSlidingDoorSlamECM800.wav,"['Somebody hammers wood while another opens and shuts a major sliding entryway.', 'Someone hammers wood while another opens and closes a big sliding door.', 'Something knocked the door and it was closed and silenced before the thing knocked it again', 'Tapping on a door followed by silence for awhile and then an door opening and closing.', 'tapping the door sound followed by an idle sound and door open and close sound.']",There is a repetitive knocking sound and the sound of a door being operated.,A person is working with wood and intermittently entering or exiting through a sliding door.,Continuous music plays while a crowd chats in the background.,
,ClothoV2,Boa Constrictor.wav,"['A butane fire roars to live and fades out and then fades back into life', 'A flame from a welding iron is turned on and off.', 'A person using a hose to clean something.', 'A welding iron flame is being turned on and then immediately turned off.', 'Someone cleans a hard surface using a hose.']",The sound involves the ignition and extinguishing of a flame.,A person is intermittently using a tool that produces a flame while cleaning.,The audio captures a continuous and unvarying mechanical operation.,
,ClothoV2,bohinj_forestFootsteps.wav,"['A small fire crackling and footsteps of the user in a wooded area.', 'Birds chirp as footsteps come near then walk far away.', 'Footsteps approach, then go away, as birds chirp in the area.', 'Out in nature, birds singing, steps staring to move on the ground', 'Out in nature, the birds sing, steps start to move on the ground.']",Footsteps and bird chirps are audible in a natural outdoor setting.,"A hiker is walking through a forest, listening to the birds sing.",The audio is set in a busy urban environment with traffic noise.,
,ClothoV2,"Uh, Hi, Mom. I Crashed the Car.wav","['A man is speaking at a very slow pace.', 'A man is talking to someone about something.', 'A man is talking in a nervous manner.', 'A person speaks but mumbles over their words nervously.', 'A person speaks, with a weak cadence to their words and voice.']",A person is speaking with hesitation.,A man is explaining a difficult subject causing him to speak slowly.,A confident speaker is delivering a powerful speech.,
,ClothoV2,Busy Coffee Shop.wav,"['A coffee machine operates as people converse in the background.', 'A coffee machine preparing coffee while people talk in the background.', 'A milk shaker filling up is accompanied by various scratching noises', 'People talk together while another person fills a container with water.', 'Someone filling a container with water while others are talking.']",There are sounds of a beverage machine in use with people conversing in the background.,A barista is preparing a drink in a cafe while customers chat around.,A quiet library with people reading in silence.,
,ClothoV2,Water Pour and Drink.wav,"['A person fills up a glass with a beverage, then quickly chugs it and breathes heavily', 'A person fills up a glass with liquid, then quickly gulps it and breathes heavily.', 'Water is poured into a container and is drunk by a person who pants and continues to chug.', 'Water is poured into a container and then gulped by someone who pants and continues to chug.', 'Liquid is poured into a cup, gulped down the throat of a person, then breathing, more gulping, then more breathing.']","A person is pouring a liquid into a glass, drinking it quickly, and then panting.",A thirsty individual is eagerly drinking water from a glass and catching their breath.,A group of people are quietly sipping tea from cups in a calm setting.,
,ClothoV2,outdoors ambient windy wind leaves rustle.wav,"['A sizzle pan has some items being scooped inside its cooking oil.', 'Food sizzling in a pan while being cooked on a stove.', 'Steaks are cooked on a grill and flipped to the other side to cook.', 'Steaks on a grill and being flipped over to finish cooking.', 'The sizzling of food cooking on a stove or in a pan.']",Food is being cooked and sizzled likely in a pan or on a grill.,A chef is preparing a meal by frying steaks on a hot surface.,Vegetables are being silently chopped on a cutting board.,
